pred_id,series_id,timestamp,temperature,consumption,prediction_window
71,103268,2015-04-23 16:00:00,18.0,291361.4616014706,hourly
72,103268,2015-04-23 17:00:00,18.0,249374.09869137374,hourly
73,103268,2015-04-23 18:00:00,16.8,221373.2311782624,hourly
74,103268,2015-04-23 19:00:00,16.0,225651.58085551084,hourly
75,103268,2015-04-23 20:00:00,15.0,204822.63842612112,hourly
76,103268,2015-04-23 21:00:00,13.15,169976.90774250074,hourly
77,103268,2015-04-23 22:00:00,14.0,168306.39826888297,hourly
78,103268,2015-04-23 23:00:00,13.333333333333336,140902.28882738593,hourly
79,103578,2013-01-09 00:00:00,20.654166666666665,6837052.37121365,daily
80,103578,2013-01-10 00:00:00,22.022916666666664,6778204.320572838,daily
81,103578,2013-01-11 00:00:00,21.95208333333333,6770160.071134884,daily
82,103578,2013-01-12 00:00:00,21.61458333333333,6786011.105293874,daily
83,103578,2013-01-13 00:00:00,21.76666666666667,6804625.095527444,daily
84,103578,2013-01-14 00:00:00,21.33333333333333,6805906.15734644,daily
85,103578,2013-01-15 00:00:00,20.18958333333333,6794272.213791063,daily
86,100735,2013-04-25 00:00:00,16.2,262190.25167050114,hourly
87,100735,2013-04-25 01:00:00,16.0,261268.60584482047,hourly
88,100735,2013-04-25 02:00:00,16.0,261308.39782687125,hourly
89,100735,2013-04-25 03:00:00,15.85,261171.31919979345,hourly
90,100735,2013-04-25 04:00:00,16.0,261291.41106318912,hourly
91,100735,2013-04-25 05:00:00,16.0,275129.36244241655,hourly
92,100735,2013-04-25 06:00:00,15.8,328581.2846769661,hourly
93,100735,2013-04-25 07:00:00,16.0,344628.079933242,hourly
94,100735,2013-04-25 08:00:00,17.0,369289.9678432,hourly
95,100735,2013-04-25 09:00:00,18.9,393746.22479586414,hourly
96,100735,2013-04-25 10:00:00,20.0,391265.72774792695,hourly
97,100735,2013-04-25 11:00:00,21.0,423566.81060260534,hourly
98,100735,2013-04-25 12:00:00,20.95,394454.22789946455,hourly
99,100735,2013-04-25 13:00:00,20.0,440298.9290296306,hourly
100,100735,2013-04-25 14:00:00,21.0,424587.70859156287,hourly
101,100735,2013-04-25 15:00:00,20.8,411440.18780178187,hourly
102,100735,2013-04-25 16:00:00,19.0,368188.6300436182,hourly
103,100735,2013-04-25 17:00:00,19.0,354572.8082599736,hourly
104,100735,2013-04-25 18:00:00,18.1,314905.54550131044,hourly
105,100735,2013-04-25 19:00:00,18.0,287915.9828415073,hourly
106,100735,2013-04-25 20:00:00,18.0,281145.7487216987,hourly
107,100735,2013-04-25 21:00:00,17.8,278470.09263323573,hourly
108,100735,2013-04-25 22:00:00,17.0,274028.5550724287,hourly
109,100735,2013-04-25 23:00:00,18.0,263670.6774129225,hourly
110,101027,2014-02-08 00:00:00,20.095833333333328,34074902.50108382,weekly
111,101027,2014-02-15 00:00:00,19.33720238095239,35437826.2588731,weekly
112,103626,2014-05-25 00:00:00,17.8,231277.23438399206,hourly
113,103626,2014-05-25 01:00:00,17.0,203613.6587796576,hourly
114,103626,2014-05-25 02:00:00,16.0,233549.8420811497,hourly
115,103626,2014-05-25 03:00:00,16.0,205474.18933160388,hourly
116,103626,2014-05-25 04:00:00,17.0,227245.19272265388,hourly
117,103626,2014-05-25 05:00:00,17.0,200387.91997683875,hourly
118,103626,2014-05-25 06:00:00,15.75,207336.55688466676,hourly
119,103626,2014-05-25 07:00:00,15.0,193714.80686806238,hourly
120,103626,2014-05-25 08:00:00,15.0,192191.65167907902,hourly
121,103626,2014-05-25 09:00:00,15.0,195824.87072957822,hourly
122,103626,2014-05-25 10:00:00,16.0,189490.96119540237,hourly
123,103626,2014-05-25 11:00:00,17.0,191073.52447312753,hourly
124,103626,2014-05-25 12:00:00,17.95,187627.88169453832,hourly
125,103626,2014-05-25 13:00:00,18.0,187028.01732992037,hourly
126,103626,2014-05-25 14:00:00,18.0,184788.72175827416,hourly
127,103626,2014-05-25 15:00:00,17.75,184691.77380460905,hourly
128,103626,2014-05-25 16:00:00,17.0,182620.04965060792,hourly
129,103626,2014-05-25 17:00:00,16.0,187856.1356753841,hourly
130,103626,2014-05-25 18:00:00,15.85,219227.7551651725,hourly
131,103626,2014-05-25 19:00:00,15.0,209154.2299368786,hourly
132,103626,2014-05-25 20:00:00,15.0,222799.86096799868,hourly
133,103626,2014-05-25 21:00:00,14.75,208479.32100033024,hourly
134,103626,2014-05-25 22:00:00,15.0,223198.21773644927,hourly
135,103626,2014-05-25 23:00:00,15.0,221651.4100594049,hourly
136,100649,2014-07-29 00:00:00,9.866071428571429,52780758.09822489,weekly
137,100649,2014-08-05 00:00:00,13.317559523809528,49315341.24694544,weekly
138,100257,2014-09-18 00:00:00,11.2,209665.38964192988,hourly
139,100257,2014-09-18 01:00:00,10.0,205309.33087300873,hourly
140,100257,2014-09-18 02:00:00,9.0,206039.53104551102,hourly
141,100257,2014-09-18 03:00:00,9.0,208156.54668899588,hourly
142,100257,2014-09-18 04:00:00,8.0,217514.48380259651,hourly
143,100257,2014-09-18 05:00:00,8.0,281077.7140041603,hourly
144,100257,2014-09-18 06:00:00,9.2,286826.1191332879,hourly
145,100257,2014-09-18 07:00:00,9.0,327887.38445033965,hourly
146,100257,2014-09-18 08:00:00,11.0,424494.81766552204,hourly
147,100257,2014-09-18 09:00:00,12.0,394125.2728638532,hourly
148,100257,2014-09-18 10:00:00,13.0,442295.0611122175,hourly
149,100257,2014-09-18 11:00:00,14.0,400081.64659083734,hourly
150,100257,2014-09-18 12:00:00,13.05,418878.95433597313,hourly
151,100257,2014-09-18 13:00:00,15.0,406290.32300922566,hourly
152,100257,2014-09-18 14:00:00,15.0,417853.27881409164,hourly
153,100257,2014-09-18 15:00:00,16.8,382430.0975961533,hourly
154,100257,2014-09-18 16:00:00,16.0,382687.6497716867,hourly
155,100257,2014-09-18 17:00:00,16.0,313974.76006087544,hourly
156,100257,2014-09-18 18:00:00,15.2,291473.26333211176,hourly
157,100257,2014-09-18 19:00:00,15.0,255524.0336631531,hourly
158,100257,2014-09-18 20:00:00,14.0,229198.0549474844,hourly
159,100257,2014-09-18 21:00:00,14.75,224573.62781448293,hourly
160,100257,2014-09-18 22:00:00,15.0,218973.1240866455,hourly
161,100257,2014-09-18 23:00:00,15.0,206495.12077728807,hourly
162,101234,2014-11-19 00:00:00,14.786904761904758,46850352.47918443,weekly
163,101234,2014-11-26 00:00:00,16.886607142857134,46507567.997896366,weekly
164,103058,2015-03-04 00:00:00,21.0,211867.8950061543,hourly
165,103058,2015-03-04 01:00:00,20.75,216868.4575838664,hourly
166,103058,2015-03-04 02:00:00,20.0,212927.9855656237,hourly
167,103058,2015-03-04 03:00:00,20.0,215351.59537833463,hourly
168,103058,2015-03-04 04:00:00,19.8,213183.24564607657,hourly
169,103058,2015-03-04 05:00:00,19.0,242281.7879104084,hourly
170,103058,2015-03-04 06:00:00,19.0,284146.9407191,hourly
171,103058,2015-03-04 07:00:00,18.85,271470.0168846029,hourly
172,103058,2015-03-04 08:00:00,19.0,368756.3257978125,hourly
173,103058,2015-03-04 09:00:00,20.0,409873.33176126267,hourly
174,103058,2015-03-04 10:00:00,22.15,404464.3929760727,hourly
175,103058,2015-03-04 11:00:00,24.0,407706.3792726383,hourly
176,103058,2015-03-04 12:00:00,25.0,408633.0875031556,hourly
177,103058,2015-03-04 13:00:00,24.0,439917.7263084953,hourly
178,103058,2015-03-04 14:00:00,25.0,426622.7263088368,hourly
179,103058,2015-03-04 15:00:00,25.0,407441.64696911036,hourly
180,103058,2015-03-04 16:00:00,24.2,349578.7962734866,hourly
181,103058,2015-03-04 17:00:00,25.0,280251.0307924598,hourly
182,103058,2015-03-04 18:00:00,24.0,238254.17869828394,hourly
183,103058,2015-03-04 19:00:00,22.2,273961.8375910667,hourly
184,103058,2015-03-04 20:00:00,22.0,217526.17826888058,hourly
185,103058,2015-03-04 21:00:00,21.0,223202.12668326116,hourly
186,103058,2015-03-04 22:00:00,20.2,205433.78767932608,hourly
187,103058,2015-03-04 23:00:00,20.0,205904.24142538573,hourly
188,101428,2015-06-18 00:00:00,11.2,206189.8787701742,hourly
189,101428,2015-06-18 01:00:00,11.0,201602.67492619742,hourly
190,101428,2015-06-18 02:00:00,11.0,197883.6169471526,hourly
191,101428,2015-06-18 03:00:00,11.0,196202.9592687003,hourly
192,101428,2015-06-18 04:00:00,11.0,201945.98012020724,hourly
193,101428,2015-06-18 05:00:00,11.0,289109.14626809536,hourly
194,101428,2015-06-18 06:00:00,11.15,315318.8523165469,hourly
195,101428,2015-06-18 07:00:00,11.0,386407.7493684351,hourly
196,101428,2015-06-18 08:00:00,11.0,448835.4824460963,hourly
197,101428,2015-06-18 09:00:00,11.95,447348.11391738977,hourly
198,101428,2015-06-18 10:00:00,13.0,441093.69076090027,hourly
199,101428,2015-06-18 11:00:00,13.0,441123.8781106274,hourly
200,101428,2015-06-18 12:00:00,13.75,439041.08810563403,hourly
201,101428,2015-06-18 13:00:00,14.0,448373.40638810466,hourly
202,101428,2015-06-18 14:00:00,15.0,435095.2821881776,hourly
203,101428,2015-06-18 15:00:00,14.8,389587.1913303334,hourly
204,101428,2015-06-18 16:00:00,14.0,380036.4114487987,hourly
205,101428,2015-06-18 17:00:00,14.0,320675.15774237923,hourly
206,101428,2015-06-18 18:00:00,14.05,305422.9160375311,hourly
207,101428,2015-06-18 19:00:00,14.0,280143.1752757517,hourly
208,101428,2015-06-18 20:00:00,13.0,251369.35162768664,hourly
209,101428,2015-06-18 21:00:00,12.15,254405.1490154694,hourly
210,101428,2015-06-18 22:00:00,12.0,231999.35756655637,hourly
211,101428,2015-06-18 23:00:00,12.0,212828.76456504525,hourly
212,101275,2015-08-19 00:00:00,12.102083333333333,7064521.976650615,daily
213,101275,2015-08-20 00:00:00,11.260416666666664,7127559.722873874,daily
214,101275,2015-08-21 00:00:00,9.195833333333333,7170340.7672348,daily
215,101275,2015-08-22 00:00:00,10.454166666666667,7299287.476471454,daily
216,101275,2015-08-23 00:00:00,12.185416666666667,7389066.384824499,daily
217,101275,2015-08-24 00:00:00,12.6125,7410172.665563475,daily
218,101275,2015-08-25 00:00:00,13.166666666666664,7425006.136999272,daily
219,100698,2015-12-07 00:00:00,17.922321428571426,40925704.94839518,weekly
220,100698,2015-12-14 00:00:00,17.32222222222222,39240431.50838033,weekly
221,100990,2016-05-24 00:00:00,14.982738095238092,39990935.21632155,weekly
222,100990,2016-05-31 00:00:00,14.821130952380955,36617287.8728677,weekly
223,100148,2016-07-15 00:00:00,13.160416666666665,7576759.898398589,daily
224,100148,2016-07-16 00:00:00,11.989583333333336,7391398.7500954345,daily
225,100148,2016-07-17 00:00:00,12.660416666666668,7240521.339732142,daily
226,100148,2016-07-18 00:00:00,12.245833333333332,7099925.350354371,daily
227,100148,2016-07-19 00:00:00,13.279166666666667,6978908.443682846,daily
228,100148,2016-07-20 00:00:00,12.91875,6898590.289152657,daily
229,100148,2016-07-21 00:00:00,12.7375,6852345.22617113,daily
230,103328,2016-11-10 00:00:00,16.181845238095242,43433025.59071262,weekly
231,103328,2016-11-17 00:00:00,15.82326388888889,38505544.62773871,weekly
232,101661,2017-01-09 00:00:00,17.96279761904762,26628445.306915727,weekly
233,101661,2017-01-16 00:00:00,19.952678571428574,26029908.185049623,weekly
234,101577,2017-03-04 00:00:00,20.184226190476192,40792222.94138512,weekly
235,101577,2017-03-11 00:00:00,19.738392857142845,40365438.60011236,weekly
236,102176,2017-04-19 00:00:00,14.960416666666667,7109994.3226781245,daily
237,102176,2017-04-20 00:00:00,16.48333333333333,6868131.597523574,daily
238,102176,2017-04-21 00:00:00,14.61875,6627869.135940632,daily
239,102176,2017-04-22 00:00:00,16.372916666666665,6357823.977971204,daily
240,102176,2017-04-23 00:00:00,15.266666666666667,6109288.408155482,daily
241,102176,2017-04-24 00:00:00,16.285416666666666,5965809.766041081,daily
242,102176,2017-04-25 00:00:00,15.014583333333327,5905372.54304339,daily
243,101018,2017-06-23 00:00:00,14.602083333333335,7099044.03562085,daily
244,101018,2017-06-24 00:00:00,13.5875,7117436.151903573,daily
245,101018,2017-06-25 00:00:00,12.620833333333332,7155671.55353132,daily
246,101018,2017-06-26 00:00:00,11.477083333333335,7190903.425556633,daily
247,101018,2017-06-27 00:00:00,8.80625,7200672.243630687,daily
248,101018,2017-06-28 00:00:00,9.822916666666666,7218403.830501971,daily
249,101018,2017-06-29 00:00:00,10.65625,7276047.564293614,daily
250,101424,2017-08-17 00:00:00,12.781845238095233,53787965.733096644,weekly
251,101424,2017-08-24 00:00:00,11.64970238095238,53452954.441744685,weekly
252,102868,2017-10-18 00:00:00,14.591369047619045,51569554.37773176,weekly
253,102868,2017-10-25 00:00:00,14.435416666666665,51545483.248968214,weekly
254,102549,2013-03-30 00:00:00,16.80967261904762,13267513.753282413,weekly
255,102549,2013-04-06 00:00:00,14.06592261904762,13769524.535369396,weekly
256,103167,2013-07-17 00:00:00,4.05,88732.47396175288,hourly
257,103167,2013-07-17 01:00:00,3.0,52690.29701548705,hourly
258,103167,2013-07-17 02:00:00,3.0,64229.54353290728,hourly
259,103167,2013-07-17 03:00:00,2.05,54861.413965805856,hourly
260,103167,2013-07-17 04:00:00,2.0,56812.277475583345,hourly
261,103167,2013-07-17 05:00:00,1.0,56303.60800164688,hourly
262,103167,2013-07-17 06:00:00,0.85,63422.330597711625,hourly
263,103167,2013-07-17 07:00:00,0.0,75531.55634657702,hourly
264,103167,2013-07-17 08:00:00,0.0,102374.50575862604,hourly
265,103167,2013-07-17 09:00:00,2.9,115581.32040079325,hourly
266,103167,2013-07-17 10:00:00,5.0,135836.2761954277,hourly
267,103167,2013-07-17 11:00:00,8.0,136125.48586030793,hourly
268,103167,2013-07-17 12:00:00,10.6,138741.89218404994,hourly
269,103167,2013-07-17 13:00:00,13.0,140515.93114837867,hourly
270,103167,2013-07-17 14:00:00,15.0,140923.06064965596,hourly
271,103167,2013-07-17 15:00:00,15.8,138142.75562195707,hourly
272,103167,2013-07-17 16:00:00,15.0,132221.22267057237,hourly
273,103167,2013-07-17 17:00:00,10.0,123791.9453480406,hourly
274,103167,2013-07-17 18:00:00,8.1,107170.12062326305,hourly
275,103167,2013-07-17 19:00:00,7.0,107422.14520249536,hourly
276,103167,2013-07-17 20:00:00,5.0,105731.18824029715,hourly
277,103167,2013-07-17 21:00:00,3.05,101955.02407339776,hourly
278,103167,2013-07-17 22:00:00,2.0,95891.40089368056,hourly
279,103167,2013-07-17 23:00:00,2.0,81345.65057302534,hourly
280,101464,2013-11-14 00:00:00,11.65,2448031.404887984,daily
281,101464,2013-11-15 00:00:00,13.512499999999998,2506638.429126946,daily
282,101464,2013-11-16 00:00:00,18.022916666666667,2567577.798767223,daily
283,101464,2013-11-17 00:00:00,14.004166666666668,2541942.2279200368,daily
284,101464,2013-11-18 00:00:00,15.2875,2556995.7394832703,daily
285,101464,2013-11-19 00:00:00,14.98125,2552726.028889282,daily
286,101464,2013-11-20 00:00:00,15.789583333333335,2551729.5411088197,daily
287,102618,2014-01-04 00:00:00,18.233333333333334,857334.0004706313,daily
288,102618,2014-01-05 00:00:00,19.385416666666664,848239.278836367,daily
289,102618,2014-01-06 00:00:00,17.829166666666666,836261.413682247,daily
290,102618,2014-01-07 00:00:00,17.393749999999994,827044.0474967221,daily
291,102618,2014-01-08 00:00:00,15.408333333333333,822628.572837143,daily
292,102618,2014-01-09 00:00:00,13.095833333333333,820037.7878308365,daily
293,102618,2014-01-10 00:00:00,13.65,819232.660823157,daily
294,102898,2014-02-24 00:00:00,8.0,40010.03515365198,hourly
295,102898,2014-02-24 01:00:00,6.95,40010.03515365198,hourly
296,102898,2014-02-24 02:00:00,6.0,40010.03515365198,hourly
297,102898,2014-02-24 03:00:00,5.0,40010.03515365198,hourly
298,102898,2014-02-24 04:00:00,5.2,40010.03515365198,hourly
299,102898,2014-02-24 05:00:00,5.0,40010.03515365198,hourly
300,102898,2014-02-24 06:00:00,5.0,40010.03515365198,hourly
301,102898,2014-02-24 07:00:00,4.05,40010.03515365198,hourly
302,102898,2014-02-24 08:00:00,8.0,40010.03515365198,hourly
303,102898,2014-02-24 09:00:00,10.0,40010.03515365198,hourly
304,102898,2014-02-24 10:00:00,12.9,40424.02241654371,hourly
305,102898,2014-02-24 11:00:00,16.0,48396.716659357226,hourly
306,102898,2014-02-24 12:00:00,18.0,44662.38168041407,hourly
307,102898,2014-02-24 13:00:00,18.85,42514.85495998124,hourly
308,102898,2014-02-24 14:00:00,20.0,40010.03515365198,hourly
309,102898,2014-02-24 15:00:00,20.0,40010.03515365198,hourly
310,102898,2014-02-24 16:00:00,21.2,40010.03515365198,hourly
311,102898,2014-02-24 17:00:00,23.0,40010.03515365198,hourly
312,102898,2014-02-24 18:00:00,27.0,40010.03515365198,hourly
313,102898,2014-02-24 19:00:00,24.1,40010.03515365198,hourly
314,102898,2014-02-24 20:00:00,22.0,40010.03515365198,hourly
315,102898,2014-02-24 21:00:00,20.0,40010.03515365198,hourly
316,102898,2014-02-24 22:00:00,17.85,40010.03515365198,hourly
317,102898,2014-02-24 23:00:00,13.0,40010.03515365198,hourly
318,102448,2014-04-21 00:00:00,12.05,42437.25958094746,hourly
319,102448,2014-04-21 01:00:00,14.0,43270.144888239854,hourly
320,102448,2014-04-21 02:00:00,12.0,44693.865201079665,hourly
321,102448,2014-04-21 03:00:00,10.95,44158.424517267165,hourly
322,102448,2014-04-21 04:00:00,10.0,43310.141850302265,hourly
323,102448,2014-04-21 05:00:00,10.0,43285.85543068406,hourly
324,102448,2014-04-21 06:00:00,9.75,43229.46634908159,hourly
325,102448,2014-04-21 07:00:00,10.0,43236.653370134285,hourly
326,102448,2014-04-21 08:00:00,9.0,42874.57410526935,hourly
327,102448,2014-04-21 09:00:00,12.8,43006.42785984845,hourly
328,102448,2014-04-21 10:00:00,15.0,45044.18154950114,hourly
329,102448,2014-04-21 11:00:00,16.0,44569.75343884779,hourly
330,102448,2014-04-21 12:00:00,17.1,44851.42278909784,hourly
331,102448,2014-04-21 13:00:00,17.0,45059.2999956414,hourly
332,102448,2014-04-21 14:00:00,16.0,43498.75022503805,hourly
333,102448,2014-04-21 15:00:00,15.1,42983.92058491203,hourly
334,102448,2014-04-21 16:00:00,15.0,45676.81645987571,hourly
335,102448,2014-04-21 17:00:00,13.0,49302.272580861165,hourly
336,102448,2014-04-21 18:00:00,12.95,51152.468343159744,hourly
337,102448,2014-04-21 19:00:00,13.0,51715.91984657306,hourly
338,102448,2014-04-21 20:00:00,13.0,50964.944209083435,hourly
339,102448,2014-04-21 21:00:00,12.1,50185.261420085706,hourly
340,102448,2014-04-21 22:00:00,12.0,46753.121886568035,hourly
341,102448,2014-04-21 23:00:00,11.0,41417.199495436544,hourly
342,103098,2014-08-19 00:00:00,2.9,46889.11646800822,hourly
343,103098,2014-08-19 01:00:00,2.0,65740.8940057517,hourly
344,103098,2014-08-19 02:00:00,2.0,50937.766900227834,hourly
345,103098,2014-08-19 03:00:00,6.2,55734.25679168753,hourly
346,103098,2014-08-19 04:00:00,7.0,56232.53385197008,hourly
347,103098,2014-08-19 05:00:00,7.0,63259.11318638022,hourly
348,103098,2014-08-19 06:00:00,6.95,73566.1722406625,hourly
349,103098,2014-08-19 07:00:00,7.0,96511.9060070549,hourly
350,103098,2014-08-19 08:00:00,7.0,114757.03454742124,hourly
351,103098,2014-08-19 09:00:00,7.15,162884.941126191,hourly
352,103098,2014-08-19 10:00:00,9.0,152885.90705901856,hourly
353,103098,2014-08-19 11:00:00,11.0,157162.0594449856,hourly
354,103098,2014-08-19 12:00:00,8.95,157589.66601353834,hourly
355,103098,2014-08-19 13:00:00,9.0,155151.51478209547,hourly
356,103098,2014-08-19 14:00:00,9.0,152078.80784925012,hourly
357,103098,2014-08-19 15:00:00,9.75,148253.01126387235,hourly
358,103098,2014-08-19 16:00:00,9.0,146010.84637634948,hourly
359,103098,2014-08-19 17:00:00,7.0,134182.62810770023,hourly
360,103098,2014-08-19 18:00:00,6.2,129706.87204280167,hourly
361,103098,2014-08-19 19:00:00,6.0,123928.60563905298,hourly
362,103098,2014-08-19 20:00:00,7.0,115392.40547379135,hourly
363,103098,2014-08-19 21:00:00,6.75,98744.38212044237,hourly
364,103098,2014-08-19 22:00:00,6.0,68973.24053152243,hourly
365,103098,2014-08-19 23:00:00,6.0,62868.29650440275,hourly
366,102722,2014-10-16 00:00:00,11.991369047619045,20173959.60792186,weekly
367,102722,2014-10-23 00:00:00,11.866170634920636,18709928.495119315,weekly
368,101169,2015-01-28 00:00:00,18.65,1428193.2609632479,daily
369,101169,2015-01-29 00:00:00,19.0,1408613.8796889232,daily
370,101169,2015-01-30 00:00:00,18.3,1396357.3153734142,daily
371,101169,2015-01-31 00:00:00,18.75625,1386728.2707296873,daily
372,101169,2015-02-01 00:00:00,22.14166666666667,1394168.3140232028,daily
373,101169,2015-02-02 00:00:00,23.0375,1401771.615860904,daily
374,101169,2015-02-03 00:00:00,17.45625,1408172.2340854486,daily
375,102196,2015-07-22 00:00:00,6.067559523809526,14822688.579142116,weekly
376,102196,2015-07-29 00:00:00,8.421726190476189,15590590.21056411,weekly
377,103332,2015-09-16 00:00:00,9.310119047619047,17307274.86051798,weekly
378,103332,2015-09-23 00:00:00,8.017857142857142,16508210.532564398,weekly
379,100472,2015-11-04 00:00:00,7.0,67004.29700106914,hourly
380,100472,2015-11-04 01:00:00,6.1,59875.28756053655,hourly
381,100472,2015-11-04 02:00:00,6.0,63090.90285136224,hourly
382,100472,2015-11-04 03:00:00,6.0,49825.00223116183,hourly
383,100472,2015-11-04 04:00:00,5.95,53412.4052911142,hourly
384,100472,2015-11-04 05:00:00,6.0,54842.51560682046,hourly
385,100472,2015-11-04 06:00:00,6.0,67022.43205323305,hourly
386,100472,2015-11-04 07:00:00,6.0,85459.16142079313,hourly
387,100472,2015-11-04 08:00:00,6.0,65955.65462766578,hourly
388,100472,2015-11-04 09:00:00,7.0,72027.85306687132,hourly
389,100472,2015-11-04 10:00:00,7.0,79141.47127641435,hourly
390,100472,2015-11-04 11:00:00,6.0,96544.53408843117,hourly
391,100472,2015-11-04 12:00:00,9.0,140916.73391276313,hourly
392,100472,2015-11-04 13:00:00,9.85,134710.08823601363,hourly
393,100472,2015-11-04 14:00:00,9.0,143366.952258006,hourly
394,100472,2015-11-04 15:00:00,10.0,138076.66256356236,hourly
395,100472,2015-11-04 16:00:00,10.15,133546.43227961808,hourly
396,100472,2015-11-04 17:00:00,11.0,118053.2191122257,hourly
397,100472,2015-11-04 18:00:00,10.0,139031.37967930984,hourly
398,100472,2015-11-04 19:00:00,9.85,136429.123619554,hourly
399,100472,2015-11-04 20:00:00,8.0,127123.00029402717,hourly
400,100472,2015-11-04 21:00:00,6.0,119495.07270328893,hourly
