pred_id,series_id,timestamp,temperature,consumption,prediction_window
101,100735,2013-04-25 15:00:00,20.8,412539.211887,hourly
102,100735,2013-04-25 16:00:00,19.0,399203.5512998469,hourly
103,100735,2013-04-25 17:00:00,19.0,372873.1792043277,hourly
104,100735,2013-04-25 18:00:00,18.1,358342.819107498,hourly
105,100735,2013-04-25 19:00:00,18.0,320838.1531922791,hourly
106,100735,2013-04-25 20:00:00,18.0,305723.75065575674,hourly
107,100735,2013-04-25 21:00:00,17.8,296777.8668127195,hourly
108,100735,2013-04-25 22:00:00,17.0,283025.3764273273,hourly
109,100735,2013-04-25 23:00:00,18.0,272197.3428974635,hourly
110,101027,2014-02-08 00:00:00,20.095833333333328,34141991.82921752,weekly
111,101027,2014-02-15 00:00:00,19.33720238095239,34490593.931055084,weekly
112,103626,2014-05-25 00:00:00,17.8,222926.66678191768,hourly
113,103626,2014-05-25 01:00:00,17.0,229603.62089302874,hourly
114,103626,2014-05-25 02:00:00,16.0,221832.4205904819,hourly
115,103626,2014-05-25 03:00:00,16.0,223566.71664464593,hourly
116,103626,2014-05-25 04:00:00,17.0,220774.71226336033,hourly
117,103626,2014-05-25 05:00:00,17.0,222046.43561530433,hourly
118,103626,2014-05-25 06:00:00,15.75,204401.57404805295,hourly
119,103626,2014-05-25 07:00:00,15.0,194397.8197042734,hourly
120,103626,2014-05-25 08:00:00,15.0,209551.75170482163,hourly
121,103626,2014-05-25 09:00:00,15.0,203103.08673247247,hourly
122,103626,2014-05-25 10:00:00,16.0,210804.1821503019,hourly
123,103626,2014-05-25 11:00:00,17.0,202778.80769325938,hourly
124,103626,2014-05-25 12:00:00,17.95,204578.0843658682,hourly
125,103626,2014-05-25 13:00:00,18.0,198610.5906333597,hourly
126,103626,2014-05-25 14:00:00,18.0,196696.5761015356,hourly
127,103626,2014-05-25 15:00:00,17.75,195130.02725459717,hourly
128,103626,2014-05-25 16:00:00,17.0,194181.8182571909,hourly
129,103626,2014-05-25 17:00:00,16.0,209080.79383961007,hourly
130,103626,2014-05-25 18:00:00,15.85,229069.5897263212,hourly
131,103626,2014-05-25 19:00:00,15.0,220712.21027800106,hourly
132,103626,2014-05-25 20:00:00,15.0,227804.32664146184,hourly
133,103626,2014-05-25 21:00:00,14.75,219332.93886068568,hourly
134,103626,2014-05-25 22:00:00,15.0,228054.6246357067,hourly
135,103626,2014-05-25 23:00:00,15.0,226513.65317273614,hourly
136,100649,2014-07-29 00:00:00,9.866071428571429,64135722.91990342,weekly
137,100649,2014-08-05 00:00:00,13.317559523809528,75256664.9562969,weekly
138,100257,2014-09-18 00:00:00,11.2,210149.8975845241,hourly
139,100257,2014-09-18 01:00:00,10.0,200969.0512552129,hourly
140,100257,2014-09-18 02:00:00,9.0,208399.95697940918,hourly
141,100257,2014-09-18 03:00:00,9.0,207852.25056901353,hourly
142,100257,2014-09-18 04:00:00,8.0,221810.46514203868,hourly
143,100257,2014-09-18 05:00:00,8.0,256085.82056119363,hourly
144,100257,2014-09-18 06:00:00,9.2,307183.1069408197,hourly
145,100257,2014-09-18 07:00:00,9.0,353656.4560881319,hourly
146,100257,2014-09-18 08:00:00,11.0,386438.48292886635,hourly
147,100257,2014-09-18 09:00:00,12.0,420741.3086017151,hourly
148,100257,2014-09-18 10:00:00,13.0,472376.44709696795,hourly
149,100257,2014-09-18 11:00:00,14.0,503940.85839633254,hourly
150,100257,2014-09-18 12:00:00,13.05,493551.71998808277,hourly
151,100257,2014-09-18 13:00:00,15.0,474532.3375751642,hourly
152,100257,2014-09-18 14:00:00,15.0,451088.43820848124,hourly
153,100257,2014-09-18 15:00:00,16.8,419586.6779160976,hourly
154,100257,2014-09-18 16:00:00,16.0,360965.7756247297,hourly
155,100257,2014-09-18 17:00:00,16.0,338358.2686402455,hourly
156,100257,2014-09-18 18:00:00,15.2,323861.9357359785,hourly
157,100257,2014-09-18 19:00:00,15.0,305026.7329575063,hourly
158,100257,2014-09-18 20:00:00,14.0,279758.25156346743,hourly
159,100257,2014-09-18 21:00:00,14.75,253612.90421982444,hourly
160,100257,2014-09-18 22:00:00,15.0,237122.92382545504,hourly
161,100257,2014-09-18 23:00:00,15.0,217784.20291113117,hourly
162,101234,2014-11-19 00:00:00,14.786904761904758,48769941.15421399,weekly
163,101234,2014-11-26 00:00:00,16.886607142857134,50740302.32305673,weekly
164,103058,2015-03-04 00:00:00,21.0,195471.3407681249,hourly
165,103058,2015-03-04 01:00:00,20.75,200297.25696463857,hourly
166,103058,2015-03-04 02:00:00,20.0,202957.57255110846,hourly
167,103058,2015-03-04 03:00:00,20.0,203973.25072365042,hourly
168,103058,2015-03-04 04:00:00,19.8,204281.64235422527,hourly
169,103058,2015-03-04 05:00:00,19.0,224862.79610693388,hourly
170,103058,2015-03-04 06:00:00,19.0,294211.66541063547,hourly
171,103058,2015-03-04 07:00:00,18.85,319264.89815327246,hourly
172,103058,2015-03-04 08:00:00,19.0,355168.40818717156,hourly
173,103058,2015-03-04 09:00:00,20.0,402303.88686148543,hourly
174,103058,2015-03-04 10:00:00,22.15,416128.5737569596,hourly
175,103058,2015-03-04 11:00:00,24.0,442819.0301297312,hourly
176,103058,2015-03-04 12:00:00,25.0,459708.3667929272,hourly
177,103058,2015-03-04 13:00:00,24.0,447839.50796572847,hourly
178,103058,2015-03-04 14:00:00,25.0,445633.160465043,hourly
179,103058,2015-03-04 15:00:00,25.0,425144.8508298887,hourly
180,103058,2015-03-04 16:00:00,24.2,391680.07191500557,hourly
181,103058,2015-03-04 17:00:00,25.0,350563.8303526991,hourly
182,103058,2015-03-04 18:00:00,24.0,310104.9159335717,hourly
183,103058,2015-03-04 19:00:00,22.2,297933.0831972576,hourly
184,103058,2015-03-04 20:00:00,22.0,283656.7985400204,hourly
185,103058,2015-03-04 21:00:00,21.0,230279.45602415153,hourly
186,103058,2015-03-04 22:00:00,20.2,196450.52729200042,hourly
187,103058,2015-03-04 23:00:00,20.0,189403.656047722,hourly
188,101428,2015-06-18 00:00:00,11.2,204160.76387112009,hourly
189,101428,2015-06-18 01:00:00,11.0,216043.67813208213,hourly
190,101428,2015-06-18 02:00:00,11.0,199536.25191062456,hourly
191,101428,2015-06-18 03:00:00,11.0,210093.16577615569,hourly
192,101428,2015-06-18 04:00:00,11.0,229390.3654235376,hourly
193,101428,2015-06-18 05:00:00,11.0,282632.5297214172,hourly
194,101428,2015-06-18 06:00:00,11.15,336975.4940432391,hourly
195,101428,2015-06-18 07:00:00,11.0,368823.1320889984,hourly
196,101428,2015-06-18 08:00:00,11.0,378798.99456762243,hourly
197,101428,2015-06-18 09:00:00,11.95,401671.69087511615,hourly
198,101428,2015-06-18 10:00:00,13.0,436090.7497140777,hourly
199,101428,2015-06-18 11:00:00,13.0,471056.564926432,hourly
200,101428,2015-06-18 12:00:00,13.75,485926.48903819063,hourly
201,101428,2015-06-18 13:00:00,14.0,470715.9336929918,hourly
202,101428,2015-06-18 14:00:00,15.0,453133.1345598215,hourly
203,101428,2015-06-18 15:00:00,14.8,438705.89294587926,hourly
204,101428,2015-06-18 16:00:00,14.0,416983.4453434109,hourly
205,101428,2015-06-18 17:00:00,14.0,370059.5743948022,hourly
206,101428,2015-06-18 18:00:00,14.05,305369.11849749973,hourly
207,101428,2015-06-18 19:00:00,14.0,276445.32288144383,hourly
208,101428,2015-06-18 20:00:00,13.0,267722.27581974876,hourly
209,101428,2015-06-18 21:00:00,12.15,236981.1615917335,hourly
210,101428,2015-06-18 22:00:00,12.0,220366.97284203893,hourly
211,101428,2015-06-18 23:00:00,12.0,212767.45936649153,hourly
212,101275,2015-08-19 00:00:00,12.102083333333333,6858152.518255929,daily
213,101275,2015-08-20 00:00:00,11.260416666666664,6558141.96467321,daily
214,101275,2015-08-21 00:00:00,9.195833333333333,6363499.266448893,daily
215,101275,2015-08-22 00:00:00,10.454166666666667,6168516.169177724,daily
216,101275,2015-08-23 00:00:00,12.185416666666667,6022929.384706431,daily
217,101275,2015-08-24 00:00:00,12.6125,5849327.509315891,daily
218,101275,2015-08-25 00:00:00,13.166666666666664,5814286.299756737,daily
219,100698,2015-12-07 00:00:00,17.922321428571426,49562377.66363637,weekly
220,100698,2015-12-14 00:00:00,17.32222222222222,52612939.56055372,weekly
221,100990,2016-05-24 00:00:00,14.982738095238092,43528792.76101563,weekly
222,100990,2016-05-31 00:00:00,14.821130952380955,44284267.07523508,weekly
223,100148,2016-07-15 00:00:00,13.160416666666665,7601174.672964072,daily
224,100148,2016-07-16 00:00:00,11.989583333333336,7757052.158161233,daily
225,100148,2016-07-17 00:00:00,12.660416666666668,7907410.5938156415,daily
226,100148,2016-07-18 00:00:00,12.245833333333332,8109754.804356044,daily
227,100148,2016-07-19 00:00:00,13.279166666666667,8393664.591905266,daily
228,100148,2016-07-20 00:00:00,12.91875,8703572.068384252,daily
229,100148,2016-07-21 00:00:00,12.7375,8950100.813203968,daily
230,103328,2016-11-10 00:00:00,16.181845238095242,51750659.84442009,weekly
231,103328,2016-11-17 00:00:00,15.82326388888889,53977645.55705881,weekly
232,101661,2017-01-09 00:00:00,17.96279761904762,27636926.80048371,weekly
233,101661,2017-01-16 00:00:00,19.952678571428574,27675414.547646254,weekly
234,101577,2017-03-04 00:00:00,20.184226190476192,39791183.16532037,weekly
235,101577,2017-03-11 00:00:00,19.738392857142845,38784715.85373972,weekly
236,102176,2017-04-19 00:00:00,14.960416666666667,6941330.204466183,daily
237,102176,2017-04-20 00:00:00,16.48333333333333,6840986.485212154,daily
238,102176,2017-04-21 00:00:00,14.61875,6681239.880107989,daily
239,102176,2017-04-22 00:00:00,16.372916666666665,6485679.147944701,daily
240,102176,2017-04-23 00:00:00,15.266666666666667,6303988.8575765835,daily
241,102176,2017-04-24 00:00:00,16.285416666666666,6126302.554643949,daily
242,102176,2017-04-25 00:00:00,15.014583333333327,5973649.908629896,daily
243,101018,2017-06-23 00:00:00,14.602083333333335,6948822.29985726,daily
244,101018,2017-06-24 00:00:00,13.5875,6814542.896521484,daily
245,101018,2017-06-25 00:00:00,12.620833333333332,6691061.364873756,daily
246,101018,2017-06-26 00:00:00,11.477083333333335,6586437.476962129,daily
247,101018,2017-06-27 00:00:00,8.80625,6511744.532539089,daily
248,101018,2017-06-28 00:00:00,9.822916666666666,6440612.281450554,daily
249,101018,2017-06-29 00:00:00,10.65625,6393778.211635539,daily
250,101424,2017-08-17 00:00:00,12.781845238095233,56042551.155881375,weekly
251,101424,2017-08-24 00:00:00,11.64970238095238,49190856.54261266,weekly
252,102868,2017-10-18 00:00:00,14.591369047619045,55525016.89266169,weekly
253,102868,2017-10-25 00:00:00,14.435416666666665,57322177.17564465,weekly
254,102549,2013-03-30 00:00:00,16.80967261904762,14920098.213230684,weekly
255,102549,2013-04-06 00:00:00,14.06592261904762,15705464.620793365,weekly
256,103167,2013-07-17 00:00:00,4.05,74750.38832637889,hourly
257,103167,2013-07-17 01:00:00,3.0,71651.37469655629,hourly
258,103167,2013-07-17 02:00:00,3.0,56925.90825138924,hourly
259,103167,2013-07-17 03:00:00,2.05,59448.40036587222,hourly
260,103167,2013-07-17 04:00:00,2.0,58672.4358077589,hourly
261,103167,2013-07-17 05:00:00,1.0,60905.78726879512,hourly
262,103167,2013-07-17 06:00:00,0.85,69249.1557083522,hourly
263,103167,2013-07-17 07:00:00,0.0,89851.22348584724,hourly
264,103167,2013-07-17 08:00:00,0.0,113075.12404236355,hourly
265,103167,2013-07-17 09:00:00,2.9,130902.28478022266,hourly
266,103167,2013-07-17 10:00:00,5.0,146346.94525303185,hourly
267,103167,2013-07-17 11:00:00,8.0,149149.6927989003,hourly
268,103167,2013-07-17 12:00:00,10.6,148834.81778190672,hourly
269,103167,2013-07-17 13:00:00,13.0,153734.63300996379,hourly
270,103167,2013-07-17 14:00:00,15.0,157477.07819046208,hourly
271,103167,2013-07-17 15:00:00,15.8,149202.51760066193,hourly
272,103167,2013-07-17 16:00:00,15.0,141324.4207950938,hourly
273,103167,2013-07-17 17:00:00,10.0,128540.78598834682,hourly
274,103167,2013-07-17 18:00:00,8.1,119363.371242969,hourly
275,103167,2013-07-17 19:00:00,7.0,115550.0150892783,hourly
276,103167,2013-07-17 20:00:00,5.0,112304.10242817363,hourly
277,103167,2013-07-17 21:00:00,3.05,102845.41605805227,hourly
278,103167,2013-07-17 22:00:00,2.0,90843.95640711085,hourly
279,103167,2013-07-17 23:00:00,2.0,77604.89789793329,hourly
280,101464,2013-11-14 00:00:00,11.65,2313082.4720591125,daily
281,101464,2013-11-15 00:00:00,13.512499999999998,2384507.645204287,daily
282,101464,2013-11-16 00:00:00,18.022916666666667,2434722.8790705865,daily
283,101464,2013-11-17 00:00:00,14.004166666666668,2471236.542658911,daily
284,101464,2013-11-18 00:00:00,15.2875,2496957.9741767426,daily
285,101464,2013-11-19 00:00:00,14.98125,2515512.2267730776,daily
286,101464,2013-11-20 00:00:00,15.789583333333335,2529915.6936479337,daily
287,102618,2014-01-04 00:00:00,18.233333333333334,865517.4531612669,daily
288,102618,2014-01-05 00:00:00,19.385416666666664,864539.569794242,daily
289,102618,2014-01-06 00:00:00,17.829166666666666,862927.2764793676,daily
290,102618,2014-01-07 00:00:00,17.393749999999994,861299.8937652566,daily
291,102618,2014-01-08 00:00:00,15.408333333333333,859449.3370828979,daily
292,102618,2014-01-09 00:00:00,13.095833333333333,857424.0925801995,daily
293,102618,2014-01-10 00:00:00,13.65,855601.9672251095,daily
294,102898,2014-02-24 00:00:00,8.0,42936.15779308674,hourly
295,102898,2014-02-24 01:00:00,6.95,40710.0836938016,hourly
296,102898,2014-02-24 02:00:00,6.0,42225.31595176504,hourly
297,102898,2014-02-24 03:00:00,5.0,39559.89381354384,hourly
298,102898,2014-02-24 04:00:00,5.2,41811.11580717278,hourly
299,102898,2014-02-24 05:00:00,5.0,39720.07436113192,hourly
300,102898,2014-02-24 06:00:00,5.0,39773.25897439129,hourly
301,102898,2014-02-24 07:00:00,4.05,38588.50864534823,hourly
302,102898,2014-02-24 08:00:00,8.0,40006.6966910959,hourly
303,102898,2014-02-24 09:00:00,10.0,40331.03489392976,hourly
304,102898,2014-02-24 10:00:00,12.9,44507.63260051259,hourly
305,102898,2014-02-24 11:00:00,16.0,48330.615896566225,hourly
306,102898,2014-02-24 12:00:00,18.0,45933.647530465045,hourly
307,102898,2014-02-24 13:00:00,18.85,41505.33810325769,hourly
308,102898,2014-02-24 14:00:00,20.0,39836.38934111779,hourly
309,102898,2014-02-24 15:00:00,20.0,40538.083237962215,hourly
310,102898,2014-02-24 16:00:00,21.2,38517.66081959011,hourly
311,102898,2014-02-24 17:00:00,23.0,39922.9048621257,hourly
312,102898,2014-02-24 18:00:00,27.0,38776.572716609444,hourly
313,102898,2014-02-24 19:00:00,24.1,40848.60800484442,hourly
314,102898,2014-02-24 20:00:00,22.0,39684.662385544485,hourly
315,102898,2014-02-24 21:00:00,20.0,42392.9990871356,hourly
316,102898,2014-02-24 22:00:00,17.85,40708.32095373921,hourly
317,102898,2014-02-24 23:00:00,13.0,42816.82864696711,hourly
318,102448,2014-04-21 00:00:00,12.05,43341.382069760206,hourly
319,102448,2014-04-21 01:00:00,14.0,42976.43846763069,hourly
320,102448,2014-04-21 02:00:00,12.0,44731.04827781337,hourly
321,102448,2014-04-21 03:00:00,10.95,43788.889788973785,hourly
322,102448,2014-04-21 04:00:00,10.0,42239.671713550735,hourly
323,102448,2014-04-21 05:00:00,10.0,42911.10892222332,hourly
324,102448,2014-04-21 06:00:00,9.75,43171.72077675063,hourly
325,102448,2014-04-21 07:00:00,10.0,43389.7607166397,hourly
326,102448,2014-04-21 08:00:00,9.0,42365.09332226851,hourly
327,102448,2014-04-21 09:00:00,12.8,44976.660676615196,hourly
328,102448,2014-04-21 10:00:00,15.0,44056.13369325926,hourly
329,102448,2014-04-21 11:00:00,16.0,45332.26115137621,hourly
330,102448,2014-04-21 12:00:00,17.1,44757.101467110224,hourly
331,102448,2014-04-21 13:00:00,17.0,46444.64542375308,hourly
332,102448,2014-04-21 14:00:00,16.0,44267.742439210306,hourly
333,102448,2014-04-21 15:00:00,15.1,44269.15509341457,hourly
334,102448,2014-04-21 16:00:00,15.0,46707.856980862496,hourly
335,102448,2014-04-21 17:00:00,13.0,50637.573972248094,hourly
336,102448,2014-04-21 18:00:00,12.95,52368.63962501996,hourly
337,102448,2014-04-21 19:00:00,13.0,52565.03520846059,hourly
338,102448,2014-04-21 20:00:00,13.0,52125.473669146,hourly
339,102448,2014-04-21 21:00:00,12.1,50326.04278750491,hourly
340,102448,2014-04-21 22:00:00,12.0,46917.56188017707,hourly
341,102448,2014-04-21 23:00:00,11.0,41610.26191937836,hourly
342,103098,2014-08-19 00:00:00,2.9,51143.76232824098,hourly
343,103098,2014-08-19 01:00:00,2.0,54923.959299032744,hourly
344,103098,2014-08-19 02:00:00,2.0,49709.32282032874,hourly
345,103098,2014-08-19 03:00:00,6.2,50511.95695745313,hourly
346,103098,2014-08-19 04:00:00,7.0,52241.38507802953,hourly
347,103098,2014-08-19 05:00:00,7.0,57312.228877507114,hourly
348,103098,2014-08-19 06:00:00,6.95,71425.83701955594,hourly
349,103098,2014-08-19 07:00:00,7.0,96902.75881421557,hourly
350,103098,2014-08-19 08:00:00,7.0,128297.42032411185,hourly
351,103098,2014-08-19 09:00:00,7.15,143353.51643336943,hourly
352,103098,2014-08-19 10:00:00,9.0,152491.7716768774,hourly
353,103098,2014-08-19 11:00:00,11.0,159598.95352005298,hourly
354,103098,2014-08-19 12:00:00,8.95,168509.87298565623,hourly
355,103098,2014-08-19 13:00:00,9.0,165758.50678244984,hourly
356,103098,2014-08-19 14:00:00,9.0,161325.71801045447,hourly
357,103098,2014-08-19 15:00:00,9.75,162810.1427301937,hourly
358,103098,2014-08-19 16:00:00,9.0,148270.5247526898,hourly
359,103098,2014-08-19 17:00:00,7.0,138315.38278311057,hourly
360,103098,2014-08-19 18:00:00,6.2,134083.7101310502,hourly
361,103098,2014-08-19 19:00:00,6.0,131170.27612052072,hourly
362,103098,2014-08-19 20:00:00,7.0,129326.6514791444,hourly
363,103098,2014-08-19 21:00:00,6.75,119146.3845928726,hourly
364,103098,2014-08-19 22:00:00,6.0,86837.39168564338,hourly
365,103098,2014-08-19 23:00:00,6.0,52380.66451770096,hourly
366,102722,2014-10-16 00:00:00,11.991369047619045,22931113.514263995,weekly
367,102722,2014-10-23 00:00:00,11.866170634920636,23461319.59863036,weekly
368,101169,2015-01-28 00:00:00,18.65,1544003.1829551447,daily
369,101169,2015-01-29 00:00:00,19.0,1529895.6503503148,daily
370,101169,2015-01-30 00:00:00,18.3,1507461.443373817,daily
371,101169,2015-01-31 00:00:00,18.75625,1477392.106075591,daily
372,101169,2015-02-01 00:00:00,22.14166666666667,1443652.847159088,daily
373,101169,2015-02-02 00:00:00,23.0375,1407618.9237374072,daily
374,101169,2015-02-03 00:00:00,17.45625,1371359.8673855392,daily
375,102196,2015-07-22 00:00:00,6.067559523809526,13319034.4979139,weekly
376,102196,2015-07-29 00:00:00,8.421726190476189,12207613.010966465,weekly
377,103332,2015-09-16 00:00:00,9.310119047619047,18421801.40161346,weekly
378,103332,2015-09-23 00:00:00,8.017857142857142,18166113.204616364,weekly
379,100472,2015-11-04 00:00:00,7.0,76354.4296822515,hourly
380,100472,2015-11-04 01:00:00,6.1,57529.03769625573,hourly
381,100472,2015-11-04 02:00:00,6.0,55677.32843542146,hourly
382,100472,2015-11-04 03:00:00,6.0,57325.52715322363,hourly
383,100472,2015-11-04 04:00:00,5.95,55748.96800048552,hourly
384,100472,2015-11-04 05:00:00,6.0,57423.46341664202,hourly
385,100472,2015-11-04 06:00:00,6.0,64235.526602868915,hourly
386,100472,2015-11-04 07:00:00,6.0,81847.96461386303,hourly
387,100472,2015-11-04 08:00:00,6.0,99609.82218939457,hourly
388,100472,2015-11-04 09:00:00,7.0,112338.64512349582,hourly
389,100472,2015-11-04 10:00:00,7.0,122374.95738645109,hourly
390,100472,2015-11-04 11:00:00,6.0,133806.40060872273,hourly
391,100472,2015-11-04 12:00:00,9.0,144069.5415311089,hourly
392,100472,2015-11-04 13:00:00,9.85,154290.10435315952,hourly
393,100472,2015-11-04 14:00:00,9.0,165632.9807980586,hourly
394,100472,2015-11-04 15:00:00,10.0,170622.53233197844,hourly
395,100472,2015-11-04 16:00:00,10.15,154078.26111147195,hourly
396,100472,2015-11-04 17:00:00,11.0,141678.48639358,hourly
397,100472,2015-11-04 18:00:00,10.0,135724.25481053905,hourly
398,100472,2015-11-04 19:00:00,9.85,137134.49860423093,hourly
399,100472,2015-11-04 20:00:00,8.0,129970.59271539102,hourly
400,100472,2015-11-04 21:00:00,6.0,124212.61067278332,hourly
